Africa,BDI,Burundi,2020/09/24,2,0,1,0	
Africa,BDI,Burundi,2020/09/25,1,0,1,0	
Africa,BDI,Burundi,2020/09/26,6,0,1,0	
Africa,BDI,Burundi,2020/09/27,2,0,1,0	
Africa,BDI,Burundi,2020/09/28,0,0,0,0	
Africa,BDI,Burundi,2020/09/29,17,0,1,0	
Africa,BDI,Burundi,2020/09/30,4,0,1,0	
Africa,BDI,Burundi,2020/10/01,2,0,1,0	
Africa,BDI,Burundi,2020/10/02,2,0,1,0	
Africa,BDI,Burundi,2020/10/03,3,0,1,0	
Africa,BDI,Burundi,2020/10/04,0,0,0,0	
Africa,BDI,Burundi,2020/10/05,0,0,0,0	
Africa,BDI,Burundi,2020/10/06,1,0,1,0	
Africa,BDI,Burundi,2020/10/07,0,0,0,0	
Africa,BDI,Burundi,2020/10/08,1,0,1,0	
Africa,BDI,Burundi,2020/10/09,0,0,0,0	
Africa,BDI,Burundi,2020/10/10,0,0,0,0	
Africa,BDI,Burundi,2020/10/11,2,0,1,0	
Africa,BDI,Burundi,2020/10/12,7,0,1,0	
Africa,BDI,Burundi,2020/10/13,1,0,1,0	
Africa,BDI,Burundi,2020/10/14,4,0,1,0	
Africa,BDI,Burundi,2020/10/15,0,0,0,0	
Africa,BDI,Burundi,2020/10/16,0,0,0,0	
Africa,BDI,Burundi,2020/10/17,2,0,1,0	
Africa,BDI,Burundi,2020/10/18,5,0,1,0	
Africa,BDI,Burundi,2020/10/19,6,0,1,0	
Africa,BDI,Burundi,2020/10/20,7,0,1,0	
Africa,BDI,Burundi,2020/10/21,1,0,1,0	
Africa,BDI,Burundi,2020/10/22,0,0,0,0	
Africa,BDI,Burundi,2020/10/23,1,0,1,0	
Africa,BDI,Burundi,2020/10/24,2,0,1,0	
Africa,BDI,Burundi,2020/10/25,2,0,1,0	
Africa,BDI,Burundi,2020/10/26,1,0,1,0	
Africa,BDI,Burundi,2020/10/27,1,0,1,0	
Africa,BDI,Burundi,2020/10/28,1,0,1,0	
Africa,BDI,Burundi,2020/10/29,1,0,1,0	
Africa,BDI,Burundi,2020/10/30,1,0,1,0	
Africa,BDI,Burundi,2020/10/31,22,0,1,0	
Africa,BDI,Burundi,2020/11/01,3,0,1,0	
Africa,BDI,Burundi,2020/11/02,4,0,1,0	
Africa,BDI,Burundi,2020/11/03,0,0,0,0	
Africa,BDI,Burundi,2020/11/04,8,0,1,0	
Africa,BDI,Burundi,2020/11/05,2,0,1,0	
Africa,BDI,Burundi,2020/11/06,1,0,1,0	
Africa,BDI,Burundi,2020/11/07,5,0,1,0	
Africa,BDI,Burundi,2020/11/08,7,0,1,0	
Africa,BDI,Burundi,2020/11/09,2,0,1,0	
